site,transect,designated.window,actual.window,plant,ID,year_t,max.ht_t,max.w_t,perp.w_t,max.ht.dead,max.w.dea,perp.w.dead,flowers_t,fruits_t,reproductive_fraction_t,node.galls_t,stem.galls_t,bagworms_t,notes_t,year_t1,new.plant_t1,seedling_t1,newplant.meter,survival_t1,max.ht_t1,max.w_t1,perp.w_t1,flowers_t1,fruits_t1,reproductive_fraction,notes_t1
SLP,2,0,0,7,,2015,71,97,82,,,,14,12,1,,,,,2016,0,,,1,75,106,80,11,127,0.25,
SLP,2,0,5,8,,2015,109,129,83,,,,5,4,1,,,,,2016,0,,,1,111,131,84,2,156,0.25,
SLP,2,0,5,9,,2015,68,101,75,,,,5,1,1,,,,,2016,0,,,1,74,114,72,36,78,0.5,
SLP,2,0,5,10,,2015,107,113,89,,,,10,12,1,,,,,2016,0,,,1,108,112,90,6,142,0.25,
SLP,2,50,45,1,,2015,59,61,46,,,,0,0,1,,,,There are two sets of data for plant 1; by deductive reasoning and data from 2014; this was concluded to be the correct data for 2015 plant 1,2016,0,,,1,58,40,28,34,10,0.5,
SLP,2,50,,2,,2015,71,133,93,,,,10,18,1,,,,"This is the second set of data for plant 1; but by deductive reasoning, we concluded that this is the data for plant 2(2015)",2016,0,,,1,72,125,112,25,79,0.125,
SLP,2,50,45,3,,2015,66,120,118,,,,0,0,1,,,,,2016,0,,,1,71,132,120,70,215,1,
SLP,2,50,50,4,,2015,55,79,78,,,,0,0,1,,,,,2016,0,,,1,49,85,82,47,56,0.25,
SLP,2,50,50,5,,2015,41,57,56,,,,0,0,1,,,,,2016,0,,,1,43,65,65,29,68,1,
SLP,2,100,,1,,2015,48,70,68,,,,6,1,1,,,,,2016,0,,,1,50,83,82,64,43,0.125,
SLP,2,100,,2,,2015,70,130,122,,,,213,107,0.5,,,,,2016,0,,,1,77,137,135,88,133,0.125,
SLP,2,100,,3,,2015,79,164,147,,,,174,191,0.5,,,,,2016,0,,,1,85,167,147,91,87,0.0625,
SLP,2,100,,4,,2015,53,69,52,,,,69,50,1,,,,,2016,0,,,1,66,90,49,54,126,0.25,
SLP,2,100,105,5,,2015,35,57,54,,,,0,0,1,,,,,2016,0,,,1,43,83,65,59,61,0.5,
SLP,2,100,100,6,,2015,21,49,40,,,,0,0,1,,,,,2016,0,,,1,23,51,45,0,9,1,
SLP,2,100,,7,,2015,13,35,30,,,,0,0,1,,,,,2016,0,,,1,19,41,43,0,5,1,
SLP,2,100,,8,,2015,19,34,33,,,,4,2,1,,,,,2016,0,,,1,22,41,36,14,16,1,
SLP,2,100,,9,,2015,41,67,54,,,,15,1,1,,,,"The data for plant fraction was not recorded; but due to the size of the plant and the fact that this data was collected a week before it was entered, we concluded that the plant fraction for plant 9 is 1. ",2016,0,,,1,51,77,44,53,43,0.5,
SLP,2,100,,10,,2015,7,7,7,,,,0,0,1,,,,,2016,0,,,1,3,1.5,1,0,0,1,
SLP,2,100,,11,,2015,22,25,16,,,,0,0,1,,,,,2016,0,,,1,23,34,24,2,0,1,
SLP,2,150,,1,,2015,65,83,81,,,,50,84,1,,,,,2016,0,,,1,65,108,63,34,95,0.25,
SLP,2,150,,2,,2015,137,173,125,,,,212,25,0.5,,,,,2016,0,,,1,129,147,127,47,122,0.8,
SLP,2,150,,3,,2015,35,63,52,,,,0,0,1,,,,,2016,0,,,1,38,71,68,23,65,1,
SLP,2,150,,4,,2015,99,164,133,,,,219,231,0.5,,,,,2016,0,,,1,101,145,124,245,65,0.125,
SLP,2,150,,5,,2015,159,182,158,,,,203,385,0.5,,,,,2016,0,,,1,154,180,175,64,264,0.125,
SLP,2,150,,6,,2015,38,46,40,,,,0,0,1,,,,,2016,0,,,1,42,60,47,4,21,1,
SLP,2,150,,7,,2015,60,127,120,,,,130,35,1,,,,,2016,0,,,1,74,138,127,97,236,0.125,
SLP,2,250,255,1,,2015,84,151,147,,,,86,265,1,,,,,2016,0,,,1,85,172,159,206,237,0.0625,
SLP,2,300,290,1,,2015,55,83,75,,,,12,7,1,,,,,2016,0,,,1,62,90,84,56,92,0.125,
SLP,2,450,455,1,,2015,55,79,74,,,,0,0,1,,,,,2016,0,,,1,63,88,87,68,33,0.25,
SLP,2,450,455,2,,2015,84,88,88,,,,0,0,1,,,,,2016,0,,,1,92,107,96,70,22,0.125,
SLP,2,450,455,3,,2015,60,82,82,,,,0,0,1,,,,,2016,0,,,1,64,94,77,79,21,0.25,
SLP,2,450,455,4,,2015,100,117,87,,,,1,0,1,,,,,2016,0,,,1,122,148,112,62,51,0.125,
SLP,2,450,460,5,,2015,58,75,54,,,,0,0,1,,,,,2016,0,,,1,73,79,56,38,75,0.5,
SLP,2,450,,6,,2015,30,31,28,,,,0,0,1,,,,,2016,0,,,1,24,32,25,0,0,1,
SLP,3,0,0,1,,2015,18,32,16,,,,0,0,1,,,,,2016,0,,,1,15,34,14,0,0,1,
SLP,3,0,0,2,,2015,45,65,63,,,,0,0,1,,,,,2016,0,,,1,47,77,64,0,6,1,
SLP,3,0,0,3,,2015,25,39,27,,,,0,0,1,,,,,2016,0,,,1,20,41,26,0,0,1,growing with swakeweed
SLP,3,0,0,4,,2015,21,35,34,,,,0,0,1,,,,,2016,0,,,1,22,33,27,0,0,1,
SLP,3,0,0,5,,2015,41,76,68,,,,0,0,1,,,,,2016,0,,,1,45,85,74,3,1,1,
SLP,3,0,0,6,,2015,35,56,57,,,,0,0,1,,,,,2016,0,,,1,49,64,59,0,0,1,
SLP,3,0,0,7,,2015,28,34,31,,,,0,0,1,,,,,2016,0,,,1,33,31,29,0,0,1,
SLP,3,0,0,8,,2015,49,49,44,,,,0,0,1,,,,,2016,0,,,1,52,54,49,0,0,1,
SLP,3,0,5,9,,2015,46,72,72,,,,0,0,1,,,,,2016,0,,,1,45,76,59,1,12,1,
SLP,3,0,5,10,,2015,49,74,60,,,,0,0,1,,,,,2016,0,,,1,50,62,70,0,0,1,
SLP,3,50,50,1,,2015,65,71,61,,,,0,0,1,,,,,2016,0,,,1,65,88,64,16,16,0.5,
SLP,3,50,50,2,,2015,79,130,105,,,,0,0,1,,,,,2016,0,,,1,78,127,109,1,11,1,
SLP,3,50,50,3,,2015,50,65,42,,,,0,0,1,,,,,2016,0,,,1,59,58,55,13,106,1,
SLP,3,50,50,4,,2015,55,69,58,,,,0,0,1,,,,,2016,0,,,1,63,70,57,5,7,1,
SLP,3,50,50,5,,2015,53,64,47,,,,0,0,1,,,,,2016,0,,,1,51,71,52,0,0,1,
SLP,3,50,50,6,,2015,81,93,85,,,,0,0,1,,,,,2016,0,,,1,76,91,83,5,37,1,
SLP,3,50,50,7,,2015,44,56,49,,,,0,0,1,,,,,2016,0,,,1,47,58,47,6,31,1,
SLP,3,50,55,8,,2015,53,87,82,,,,0,0,1,,,,,2016,0,,,1,57,80,78,26,30,1,
SLP,3,50,55,9,,2015,52,72,62,,,,1,0,1,,,,,2016,0,,,1,59,78,73,22,79,0.5,
SLP,3,50,55,10,,2015,68,77,65,,,,3,0,1,,,,,2016,0,,,1,69,90,82,25,82,0.5,
SLP,3,100,100,1,,2015,62,87,73,,,,0,2,1,,,,,2016,0,,,1,65,92,85,116,17,0.125,
SLP,3,100,100,2,,2015,62,95,76,,,,32,5,1,,,,,2016,0,,,1,67,105,84,68,120,0.125,
SLP,3,100,100,3,,2015,62,96,83,,,,11,48,1,,,,,2016,0,,,1,61,97,95,66,153,0.125,
SLP,3,100,100,4,,2015,63,151,117,,,,5,0,1,,,,,2016,0,,,1,70,147,126,31,163,0.125,
SLP,3,100,100,5,,2015,52,66,49,,,,1,0,1,,,,,2016,0,,,1,55,80,44,5,65,0.5,
SLP,3,100,105,6,,2015,67,112,80,,,,0,3,1,,,,,2016,0,,,1,78,112,101,23,147,0.125,
SLP,3,100,105,7,,2015,120,100,87,,,,0,4,1,,,,,2016,0,,,1,108,116,94,14,42,0.25,
SLP,3,100,100,8,,2015,81,76,97,,,,83,88,1,,,,,2016,0,,,1,83,135,82,48,133,0.125,
SLP,3,100,105,9,,2015,47,70,65,,,,0,0,1,,,,,2016,0,,,1,59,81,73,7,27,0.5,
SLP,3,100,105,10,,2015,59,84,84,,,,0,1,1,,,,,2016,0,,,1,65,92,83,18,71,0.125,
SLP,3,150,150,1,,2015,73,111,104,,,,0,0,1,,,,,2016,0,,,1,77,126,124,11,77,0.125,
SLP,3,150,150,2,,2015,110,130,92,,,,180,156,1,,,,,2016,0,,,1,105,111,116,52,243,0.125,
SLP,3,150,150,3,,2015,124,207,197,,,,164,24,1,,,,,2016,0,,,1,97,202,167,24,93,0.125,
SLP,3,150,155,4,,2015,116,176,154,,,,88,90,1,,,,,2016,0,,,1,122,198,181,4,68,0.0625,
SLP,3,150,155,5,,2015,89,164,131,,,,14,1,1,,,,,2016,0,,,1,98,149,123,28,168,0.25,
SLP,3,150,160,6,,2015,90,143,135,,,,111,120,1,,,,,2016,0,,,1,88,172,149,27,86,0.125,
SLP,3,150,165,7,,2015,87,168,133,,,,295,109,0.5,,,,,2016,0,,,1,92,150,138,68,238,0.0625,
SLP,3,150,165,8,,2015,38,23,21,,,,0,0,1,,,,,2016,0,,,1,42,31,25,2,28,1,
SLP,3,150,165,9,,2015,57,66,64,,,,12,4,1,,,,,2016,0,,,1,53,81,76,28,96,0.5,
SLP,3,200,180,1,,2015,29,38,31,,,,0,0,1,,,,,2016,0,,,1,29,49,32,0,2,1,
SLP,3,200,195,2,,2015,75,116,116,,,,44,2,1,,,,,2016,0,,,1,91,134,129,63,52,0.0625,
SLP,3,200,200,3,,2015,85,158,124,,,,26,0,1,,,,,2016,0,,,1,90,176,145,37,53,0.125,
SLP,3,200,,4,,2015,40,72,56,,,,0,0,1,,,,,2016,0,,,1,50,78,63,12,14,1,
SLP,3,250,255,1,,2015,91,120,106,,,,293,81,1,,,,,2016,0,,,1,89,148,134,66,64,0.125,
SLP,3,250,,2,,2015,62,102,101,,,,0,0,1,,,,,2016,0,,,1,54,120,113,49,53,0.0625,
SLP,3,300,295,1,,2015,98,162,148,,,,268,143,1,,,,,2016,0,,,1,108,175,163,187,246,0.0625,
PDC,1,0,0,1,,2015,71,96,94,,,,0,0,1,,,,,2016,0,,,1,68,111,93,7,19,1,
PDC,1,0,0,2,,2015,75,118,73,,,,12,3,1,,,,,2016,0,,,1,73,118,76,34,51,0.5,
PDC,1,0,0,3,,2015,42,49,35,,,,0,0,1,,,,,2016,0,,,1,51,56,45,14,5,1,
PDC,1,0,0,4,,2015,93,90,61,,,,6,5,1,,,,,2016,0,,,1,95,111,54,62,92,0.5,
PDC,1,0,0,5,,2015,56,62,37,,,,0,0,1,,,,,2016,0,,,1,48,83,51,9,3,1,
PDC,1,0,0,6,,2015,49,62,51,,,,0,0,1,,,,,2016,0,,,1,51,57,57,0,0,1,
PDC,1,0,0,7,,2015,39,85,61,,,,0,0,1,,,,,2016,0,,,1,52,94,68,5,0,1,
PDC,1,0,0,8,,2015,63,86,84,,,,0,0,1,,,,,2016,0,,,1,63,89,89,9,16,1,
PDC,1,0,0,9,,2015,55,65,51,,,,0,1,1,,,,,2016,0,,,1,63,69,57,21,38,1,
PDC,1,0,0,10,,2015,25,30,28,,,,0,0,1,,,,,2016,0,,,1,28,34,32,0,0,1,
PDC,1,50,50,1,,2015,102,177,147,,,,4,2,1,,,,,2016,0,,,1,102,171,167,109,144,0.125,
PDC,1,50,50,2,,2015,33,55,55,,,,0,0,1,,,,,2016,0,,,1,53,86,70,18,56,1,
PDC,1,50,50,3,,2015,104,78,74,,,,7,3,1,,,,,2016,0,,,1,106,77,88,142,166,0.5,
PDC,1,50,45,4,,2015,101,163,134,,,,0,8,1,,,,,2016,0,,,1,102,190,137,58,156,0.125,
PDC,1,50,50,5,,2015,86,84,71,,,,0,0,1,,,,,2016,0,,,1,87,93,80,56,66,0.25,
PDC,1,50,45,6,,2015,105,83,80,,,,5,0,1,,,,,2016,0,,,1,110,102,97,83,96,0.25,
PDC,1,50,45,7,,2015,72,55,46,,,,0,5,1,,,,,2016,0,,,1,87,57,52,50,80,1,
PDC,1,100,100,1,,2015,91,140,100,,,,0,2,1,,,,,2016,0,,,1,90,155,124,79,100,0.125,
PDC,1,100,100,2,,2015,55,81,65,,,,0,0,1,,,,,2016,0,,,1,66,93,79,42,61,0.125,
PDC,1,100,115,3,,2015,56,73,71,,,,0,0,1,,,,,2016,0,,,1,85,107,84,28,42,0.25,
PDC,1,150,165,1,,2015,87,193,163,,,,0,0,1,,,,,2016,0,,,1,86,198,164,131,155,0.125,
PDC,1,200,215,1,,2015,167,234,188,,,,179,49,1,,,,"one grey beetle; there were two entries for plant 1, but this was determined to be the data for plant 1 due deductive reasoning based on data from 2014",2016,0,,,1,172,290,168,208,255,0.125,
PDC,1,200,200,2,,2015,21,26,19,,,,0,0,1,,,,,2016,0,,,1,35,40,31,0,4,1,
PDC,1,200,200,3,,2015,15,18,14,,,,0,0,1,,,,"originally the data is recorded in the row for plant 1, but due to deductive reasoning, it looks as though the data matches  more closely to plant 3 rather than plant 1.",2016,0,,,1,21,27,19,2,2,1,
PDC,2,0,0,1,,2015,26,38,30,,,,0,0,1,,,,,2016,0,,,1,34,44,27,0,0,1,
PDC,2,0,0,2,,2015,58,140,99,,,,96,94,1,,,,,2016,0,,,1,58,143,103,11,43,0.5,
PDC,2,0,0,3,,2015,62,82,81,,,,6,1,1,,,,,2016,0,,,1,59,102,91,2,10,1,
PDC,2,0,0,4,,2015,71,103,99,,,,0,1,1,,,,,2016,0,,,1,74,104,102,9,26,1,
PDC,2,0,0,5,,2015,25,29,2,,,,0,0,1,,,,,2016,0,,,1,29,36,20,0,0,1,
PDC,2,0,0,6,,2015,76,126,123,,,,1,2,1,,,,,2016,0,,,1,76,145,123,0,7,1,
PDC,2,0,0,7,,2015,48,97,88,,,,15,11,1,,,,,2016,0,,,1,52,100,92,2,26,1,
PDC,2,0,0,8,,2015,37,63,31,,,,0,0,1,,,,,2016,0,,,1,37,66,31,0,0,1,
PDC,2,0,0,9,,2015,56,91,77,,,,2,3,1,,,,,2016,0,,,1,62,97,83,1,6,1,
PDC,2,0,0,10,,2015,63,70,47,,,,4,4,1,,,,,2016,0,,,1,65,71,45,8,21,1,
PDC,2,50,50,1,,2015,28,39,28,,,,0,0,1,,,,,2016,0,,,1,36,27,27,0,4,1,
PDC,2,50,50,2,,2015,33,37,35,,,,0,0,1,,,,,2016,0,,,1,35,45,33,0,0,1,
PDC,2,50,50,3,,2015,90,94,89,,,,102,10,1,,,,,2016,0,,,1,91,107,88,11,64,0.5,
PDC,2,50,50,4,,2015,122,186,166,,,,505,87,1,,,,,2016,0,,,1,119,183,179,67,236,0.125,
PDC,2,50,50,5,,2015,43,35,23,,,,46,6,1,,,,,2016,0,,,1,49,33,23,34,33,1,
PDC,2,50,50,6,,2015,22,20,13,,,,0,0,1,,,,"plant fraction was not originally recorded but due to deductive reasoning, it was concluded that the plant fraction is 1",2016,0,,,1,13,19,18,0,0,1,
PDC,2,50,50,7,,2015,82,120,97,,,,23,9,1,,,,,2016,0,,,1,71,134,108,35,104,1,
PDC,2,50,50,8,,2015,33,45,32,,,,0,0,1,,,,,2016,0,,,1,34,52,36,0,0,1,
PDC,2,50,50,9,,2015,92,140,121,,,,61,28,1,,,,,2016,0,,,1,93,159,138,17,119,0.5,
PDC,2,50,50,10,,2015,61,82,62,,,,10,0,1,,,,,2016,0,,,1,66,73,65,25,36,0.5,
PDC,2,100,100,1,,2015,93,139,145,,,,41,0,1,,,,,2016,0,,,1,97,151,121,55,130,0.125,
PDC,2,100,100,2,,2015,56,104,88,,,,4,0,1,,,,,2016,0,,,1,63,119,90,71,80,0.25,
PDC,2,100,90,3,,2015,126,164,142,,,,228,152,1,,,,,2016,0,,,1,129,198,173,87,367,0.125,
PDC,2,150,150,1,,2015,123,104,109,,,,154,289,1,,,,,2016,0,,,1,127,175,144,49,141,0.125,
PDC,2,200,200,1,,2015,93,152,130,,,,33,9,1,,,,,2016,0,,,1,102,175,156,70,119,0.125,
PDC,2,200,200,2,,2015,34,73,62,,,,0,0,1,,,,,2016,0,,,1,39,82,71,6,41,1,
PDC,3,0,0,1,,2015,33,62,50,,,,0,0,1,,,,,2016,0,,,1,40,71,61,21,51,1,
PDC,3,0,0,2,,2015,57,84,50,,,,0,0,1,,,,,2016,0,,,1,60,87,54,9,17,1,
PDC,3,0,0,3,,2015,62,101,89,,,,0,0,1,,,,,2016,0,,,1,74,107,92,11,32,0.5,
PDC,3,0,0,4,,2015,63,87,66,,,,0,0,1,,,,,2016,0,,,1,74,95,75,36,71,1,
PDC,3,0,0,5,,2015,70,107,82,,,,3,0,1,,,,,2016,0,,,1,72,111,91,5,43,0.25,
PDC,3,0,0,6,,2015,37,69,53,,,,0,0,1,,,,,2016,0,,,1,44,73,56,7,3,1,
PDC,3,0,0,7,,2015,93,187,136,,,,30,10,1,,,,,2016,0,,,1,106,217,165,25,168,0.25,
PDC,3,0,0,8,,2015,46,106,71,,,,0,0,1,,,,,2016,0,,,1,58,19,85,13,59,0.5,
PDC,3,50,50,1,,2015,57,124,99,,,,0,0,1,,,,,2016,0,,,1,69,129,101,59,20,0.5,
PDC,3,50,50,2,,2015,83,164,150,,,,0,0,1,,,,,2016,0,,,1,89,164,153,48,33,0.25,
PDC,3,50,50,3,,2015,51,84,78,,,,0,3,1,,,,,2016,0,,,1,56,95,93,9,4,1,
PDC,3,50,50,4,,2015,51,71,64,,,,0,0,1,,,,,2016,0,,,1,56,84,73,3,1,1,
PDC,3,50,50,5,,2015,88,160,117,,,,0,2,1,,,,,2016,0,,,1,87,170,124,65,66,0.25,
PDC,3,50,50,6,,2015,89,168,127,,,,0,0,1,,,,,2016,0,,,1,92,163,112,43,30,0.25,
PDC,3,50,50,7,,2015,66,87,74,,,,1,0,1,,,,,2016,0,,,1,81,99,88,24,77,0.25,
PDC,3,50,50,8,,2015,70,102,90,,,,5,1,1,,,,,2016,0,,,1,72,108,87,76,106,1,
PDC,3,50,50,9,,2015,61,96,96,,,,0,0,1,,,,,2016,0,,,1,64,102,98,17,25,0.5,
PDC,3,50,50,10,,2015,91,113,95,,,,0,0,1,,,,,2016,0,,,1,93,141,98,0,1,1,
PDC,3,100,100,1,,2015,88,161,142,,,,55,1,1,,,,,2016,0,,,1,95,171,147,11,137,0.25,
PDC,3,100,100,2,,2015,100,171,129,,,,26,3,1,,,,,2016,0,,,1,104,177,164,28,252,0.25,
PDC,3,100,100,3,,2015,127,177,144,,,,453,1133,1,,,,,2016,0,,,1,132,157,150,108,313,0.125,
PDC,3,100,100,4,,2015,193,202,170,,,,387,377,0.5,,,,,2016,0,,,1,196,250,224,102,367,0.125,
PDC,3,100,100,5,,2015,88,188,147,,,,161,30,1,,,,,2016,0,,,1,89,235,157,97,216,0.125,large predator scat nearby
PDC,3,100,100,6,,2015,78,117,82,,,,67,47,1,,,,,2016,0,,,1,87,123,97,38,183,0.5,
PDC,3,100,100,7,,2015,101,109,88,,,,91,2,1,,,,,2016,0,,,1,107,143,82,55,134,0.25,
PDC,3,150,150,1,,2015,55,100,75,,,,16,10,1,,,,,2016,0,,,1,58,118,87,104,167,0.25,
PDC,3,150,150,2,,2015,104,174,151,,,,351,129,1,,,,,2016,0,,,1,112,175,171,68,331,0.125,
PDC,3,150,150,3,,2015,37,55,52,,,,0,2,1,,,,,2016,0,,,1,42,71,62,10,34,1,
PDC,3,150,150,4,,2015,107,215,180,,,,313,200,0.5,,,,,2016,0,,,1,116,223,230,149,488,0.125,
PDC,3,150,150,5,,2015,117,162,132,,,,150,34,1,,,,,2016,0,,,1,122,211,178,34,269,0.125,
PDC,3,250,250,1,,2015,35,52,52,,,,0,0,1,,,,,2016,0,,,1,37,60,52,45,98,0.5,
PDC,3,250,260,2,,2015,42,49,42,,,,0,0,1,,,,,2016,0,,,1,54,63,44,61,31,0.5,
PDC,3,250,250,3,,2015,72,94,88,,,,83,17,11,,,,,2016,0,,,1,82,109,99,83,272,0.25,beware there is a smaller plant between 3 & 4
PDC,3,250,250,4,,2015,62,97,47,,,,24,31,1,,,,,2016,0,,,1,81,105,64,15,115,0.25,beware there is a smaller plant between 3 & 4
PDC,3,250,250,5,,2015,43,77,69,,,,0,0,1,,,,,2016,0,,,1,49,95,78,80,170,1,
PDC,3,300,300,1,,2015,114,196,183,,,,36,36,1,,,,,2016,0,,,1,119,209,195,257,310,0.0625,
PDC,3,450,450,1,,2015,53,38,31,,,,1,0,1,,,,,2016,0,,,1,54,42,29,13,23,1,
PDC,3,450,450,2,,2015,49,55,42,,,,0,0,1,,,,,2016,0,,,1,66,77,77,1,0,1,
PDC,3,450,450,3,,2015,54,63,56,,,,0,0,1,,,,"plant fraction was not originally recorded but due to deductive reasoning, it was concluded that the plant fraction is 1",2016,0,,,1,61,75,72,38,39,0.25,
PDC,3,450,450,4,,2015,150,241,216,,,,266,22,1,,,,,2016,0,,,1,178,266,248,180,345,0.0625,
PDC,3,450,450,5,,2015,49.5,77,72,,,,0,0,1,,,,"plant fraction was not originally recorded but due to deductive reasoning, it was concluded that the plant fraction is 1",2016,0,,,1,58,88,75,77,28,0.5,
MOD,1,0,0,1,,2015,55,107,82,,,,1,4,1,,,,,2016,0,,,1,59,105,101,54,30,0.5,
MOD,1,0,0,2,,2015,91,73,57,,,,2,7,1,,,,,2016,0,,,1,99,88,58,58,126,1,
MOD,1,0,0,3,,2015,56,79,60,,,,1,2,1,,,,,2016,0,,,1,55,101,74,49,78,0.5,
MOD,1,0,0,4,,2015,68,77,71,,,,14,3,1,,,,,2016,0,,,1,71,84,110,49,148,0.5,
MOD,1,0,0,5,,2015,66,52,44,,,,0,3,1,,,,,2016,0,,,1,71,55,49,78,38,0.5,
MOD,1,0,0,6,,2015,71,69,42,,,,0,0,1,,,,,2016,0,,,1,76,82,73,47,118,1,
MOD,1,0,0,7,,2015,50,62,56,,,,0,2,1,,,,,2016,0,,,1,61,87,84,68,34,1,
MOD,1,0,0,8,,2015,59,52,44,,,,0,3,1,,,,,2016,0,,,1,61,105,84,48,78,1,
MOD,1,0,0,9,,2015,50,69,42,,,,0,0,1,,,,,2016,0,,,1,55,86,61,161,77,1,
MOD,1,0,0,10,,2015,64,104,88,,,,39,15,1,,,,,2016,0,,,1,76,108,92,53,217,1,
MOD,1,50,50,1,,2015,55,96,92,,,,3,2,1,,,,,2016,0,,,1,78,108,104,22,104,0.5,
MOD,1,50,50,2,,2015,66,75,71,,,,0,0,1,,,,,2016,0,,,1,84,99,91,95,295,0.5,
MOD,1,50,50,3,,2015,76,70,34,,,,2,0,1,,,,,2016,0,,,1,82,73,51,95,70,1,
MOD,1,50,50,4,,2015,78,98,61,,,,3,1,1,,,,,2016,0,,,1,85,103,73,124,173,0.5,
MOD,1,50,50,5,,2015,61,98,62,,,,0,0,1,,,,,2016,0,,,1,66,105,80,70,89,0.5,
MOD,1,50,50,6,,2015,67,80,78,,,,0,1,1,,,,,2016,0,,,1,74,96,81,113,87,0.5,
MOD,1,50,50,7,,2015,75,106,69,,,,0,2,1,,,,B>F,2016,0,,,1,75,125,80,38,242,0.5,
MOD,1,50,50,8,,2015,65,117,113,,,,0,0,1,,,,B>F,2016,0,,,1,75,131,97,146,119,0.25,
MOD,1,50,50,9,,2015,91,83,81,,,,11,14,1,,,,,2016,0,,,1,98,100,94,146,119,0.25,"loose tag but we think this is it, re-tagged"
MOD,1,100,,1,,2015,110,178,176,,,,81,2,1,,,,B>F,2016,0,,,1,113,195,175,259,299,0.0625,
MOD,1,100,,2,,2015,81,127,118,,,,1,0,1,,,,B>F,2016,0,,,1,94,151,136,334,316,0.125,
MOD,1,150,145,1,,2015,138,230,190,,,,12,105,1,,,,B>F,2016,0,,,1,146,248,215,283,281,0.125,
MOD,1,150,145,2,,2015,128,178,174,,,,0,28,1,,,,"Before the 150, 146m region ",2016,0,,,1,128,201,169,159,200,0.125,
MOD,1,150,145,3,,2015,120,215,168,,,,21,2,1,,,,B>F,2016,0,,,1,124,253,192,262,246,0.25,
MOD,1,150,150,4,,2015,93,200,190,,,,0,0,1,,,,B>F,2016,0,,,1,100,214,207,187,363,0.25,
MOD,1,200,,1,,2015,81,138,113,,,,83,3,1,,,,B>F,2016,0,,,1,93,155,149,176,217,0.25,
MOD,1,200,,2,,2015,67,100,82,,,,20,1,1,,,,B>F,2016,0,,,1,76,107,105,185,192,0.5,
MOD,1,300,300,1,,2015,94,173,147,,,,0,0,1,,,,B>F,2016,0,,,1,113,195,174,190,34,0.125,
MOD,2,0,0,1,,2015,117,123,112,,,,14,2,1,,,,,2016,0,,,1,107,135,129,58,103,0.25,
MOD,2,0,0,2,,2015,84,90,90,,,,14,24,1,,,,,2016,0,,,1,88,107,95,49,102,0.5,
MOD,2,0,0,3,,2015,68,108,102,,,,7,3,1,,,,B>F,2016,0,,,1,80,131,122,12,215,0.25,
MOD,2,0,0,4,,2015,86,123,115,,,,35,61,1,,,,,2016,0,,,1,83,130,128,108,382,0.5,
MOD,2,0,0,5,,2015,52,66,54,,,,0,0,1,,,,,2016,0,,,1,60,76,59,0,2,1,
MOD,2,0,5,6,,2015,72,105,83,,,,0,4,1,,,,,2016,0,,,1,74,116,98,131,132,0.5,
MOD,2,0,5,7,,2015,65,104,84,,,,1,1,1,,,,,2016,0,,,1,70,122,91,39,125,0.5,
MOD,2,0,5,8,,2015,44,45,32,,,,0,0,1,,,,,2016,0,,,1,52,41,43,4,1,1,
MOD,2,0,5,9,,2015,78,113,83,,,,3,2,1,,,,,2016,0,,,1,89,100,105,51,136,0.5,
MOD,2,0,5,10,,2015,72,88,65,,,,1,0,1,,,,,2016,0,,,1,77,84,74,44,160,0.5,
MOD,2,50,60,1,,2015,163,200,95,,,,451,267,1,,,,,2016,0,,,1,140,226,188,117,189,0.125,
MOD,2,50,50,2,,2015,140,137,127,,,,205,37,1,,,,,2016,0,,,1,148,165,160,119,204,0.125,
MOD,2,50,50,3,,2015,108,154,130,,,,126,1,1,,,,,2016,0,,,1,113,174,167,117,152,0.125,
MOD,2,50,60,4,,2015,69,86,54,,,,23,112,,,,,plant fraction is not recorded ,2016,0,,,1,79,94,48,63,194,0.5,
MOD,2,100,100,1,,2015,84,136,135,,,,41,0,1,,,,,2016,0,,,1,84,141,134,208,170,0.125,
MOD,2,100,,2,,2015,125,169,144,,,,321,301,1,,,,large grey weaver ,2016,0,,,1,137,196,177,169,212,0.125,
MOD,2,150,150,1,,2015,127,147,143,,,,14,12,1,,,,,2016,0,,,1,118,168,156,157,279,,
MOD,2,200,200,1,,2015,88,175,151,,,,9,3,1,,,,"tag not found, trimble says it's the plant so it was retagged ",2016,0,,,1,88,225,172,165,82,0.125,
MOD,3,0,0,1,,2015,64,82,67,,,,5,14,1,,,,,2016,0,,,1,83,98,63,35,103,0.5,
MOD,3,0,0,2,,2015,62,96,89,,,,0,0,1,,,,,2016,0,,,1,62,104,88,14,66,0.5,
MOD,3,0,,3,,2015,65,80,64,,,,0,0,1,,,,,2016,0,,,1,64,94,89,1,7,1,
MOD,3,0,0,4,,2015,47,74,64,,,,0,0,1,,,,,2016,0,,,1,46,77,69,0,1,1,
MOD,3,0,5,5,,2015,72,142,109,,,,0,0,1,,,,,2016,0,,,1,77,132,102,84,84,1,
MOD,3,0,5,6,,2015,71,97,81,,,,54,51,1,,,,,2016,0,,,1,66,105,89,62,109,1,
MOD,3,0,5,7,,2015,55,79,58,,,,0,2,1,,,,,2016,0,,,1,50,87,57,19,17,1,
MOD,3,0,5,8,,2015,87,101,81,,,,31,30,1,,,,,2016,0,,,1,89,140,92,29,76,1,
MOD,3,0,,9,,2015,16,91,79,,,,1,1,1,,,,,2016,0,,,1,67,87,83,22,36,0.5,
